Class,no of chars,No of capitalised words,No of words with all caps,Single digits,more than one Digits,single letters,only letters,letters and numbers,single chars,Ratio to upper to lower chars,Ratio of upper to all chars,Ratio of Digits to all chars,Ration of non alphanumeric to all chars,Count of max repeating char,max of character lengths,minimum char diversity
0,16,2,0,0,0,0,3,0,0,0.5,0.25,0.0,0.25,1,4,1.75
0,19,3,2,0,0,1,3,1,0,2.75,0.5789473684210527,0.05263157894736842,0.15789473684210525,1,6,1.5
0,25,2,0,0,0,0,3,0,0,0.10526315789473684,0.08,0.0,0.16,2,11,1.272727272727273
0,16,2,0,0,0,1,4,0,0,0.18181818181818182,0.125,0.0,0.1875,1,6,1.5
0,29,4,0,0,0,0,5,0,0,0.19047619047619047,0.13793103448275862,0.0,0.13793103448275862,1,7,1.5714285714285714
0,25,3,0,0,0,0,4,0,0,0.2222222222222222,0.16,0.0,0.12,2,10,1.3
0,30,3,1,0,0,0,4,0,0,0.22727272727272727,0.16666666666666666,0.0,0.1,2,8,1.375
0,23,4,1,0,0,0,4,0,0,0.5384615384615384,0.30434782608695654,0.0,0.13043478260869565,1,8,1.375
0,40,3,1,0,0,0,8,0,0,0.13793103448275862,0.1,0.0,0.175,1,6,2.166666666666667
0,10,1,0,0,0,0,1,0,0,0.1111111111111111,0.1,0.0,0.0,2,10,1.0
0,16,2,0,0,0,0,3,0,0,0.16666666666666666,0.125,0.0,0.125,2,6,1.3333333333333333
0,17,3,2,0,0,1,4,0,0,0.4,0.23529411764705882,0.0,0.17647058823529413,1,8,1.375
0,10,1,0,1,0,0,1,0,0,0.14285714285714285,0.1,0.1,0.1,1,8,1.125
0,10,1,0,1,0,0,1,0,0,0.14285714285714285,0.1,0.1,0.1,1,8,1.125
0,10,1,0,1,0,0,1,0,0,0.14285714285714285,0.1,0.1,0.1,1,8,1.125
0,43,1,0,0,0,0,5,0,0,0.03125,0.023255813953488372,0.09302325581395349,0.13953488372093023,3,13,1.4615384615384617
0,14,1,1,0,0,1,4,0,0,0.1,0.07142857142857142,0.0,0.21428571428571427,1,4,1.75
0,36,4,0,0,0,0,6,0,0,0.14814814814814814,0.1111111111111111,0.0,0.1388888888888889,2,8,1.625
0,2,1,0,0,0,0,1,0,0,1.0,0.5,0.0,0.0,1,2,1.0
0,79,2,1,0,1,1,12,0,0,0.0392156862745098,0.02531645569620253,0.02531645569620253,0.3037974683544304,4,9,3.6666666666666665
0,41,3,0,0,0,0,5,0,0,0.08823529411764706,0.07317073170731707,0.0,0.0975609756097561,2,10,1.4
0,35,1,0,0,0,0,4,0,0,0.034482758620689655,0.02857142857142857,0.0,0.14285714285714285,2,10,1.5
0,30,1,0,0,0,0,5,0,0,0.04,0.03333333333333333,0.0,0.13333333333333333,2,8,1.5
0,125,1,0,0,0,0,18,0,0,0.010752688172043012,0.008,0.0,0.248,4,10,4.1
0,84,1,0,0,0,0,10,0,0,0.015151515151515152,0.011904761904761904,0.0,0.20238095238095238,4,12,2.416666666666667
0,27,3,0,0,0,0,5,0,0,0.15,0.1111111111111111,0.0,0.14814814814814814,2,7,1.5714285714285714
0,30,1,0,0,0,0,5,0,0,0.04,0.03333333333333333,0.0,0.13333333333333333,2,7,1.5714285714285714
0,39,1,0,0,0,0,5,0,0,0.029411764705882353,0.02564102564102564,0.0,0.10256410256410256,2,12,1.3333333333333333
0,31,1,0,0,0,0,6,0,0,0.04,0.03225806451612903,0.0,0.16129032258064516,2,10,1.5
0,127,6,3,0,0,0,22,0,0,0.15294117647058825,0.10236220472440945,0.0,0.2283464566929134,4,10,3.9
0,45,2,0,0,0,0,8,0,0,0.05555555555555555,0.044444444444444446,0.0,0.15555555555555556,2,8,1.875
0,74,1,0,0,0,0,7,0,0,0.017241379310344827,0.013513513513513514,0.0,0.20270270270270271,4,13,2.0
0,26,3,1,0,0,1,6,0,0,0.16666666666666666,0.11538461538461539,0.0,0.19230769230769232,2,6,1.8333333333333335
0,23,2,0,0,0,0,4,0,0,0.1111111111111111,0.08695652173913043,0.0,0.13043478260869565,2,6,1.5
0,38,0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.21052631578947367,2,8,1.875
0,89,1,0,0,0,1,10,0,0,0.014492753623188406,0.011235955056179775,0.0,0.21348314606741572,4,12,2.5
0,21,2,0,0,0,0,3,0,0,0.11764705882352941,0.09523809523809523,0.0,0.09523809523809523,2,8,1.25
0,47,1,1,0,1,0,6,0,0,0.25925925925925924,0.14893617021276595,0.06382978723404255,0.2127659574468085,2,8,2.125
0,7,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.14285714285714285,1,4,1.25
0,17,1,0,0,0,0,2,0,0,0.06666666666666667,0.058823529411764705,0.0,0.058823529411764705,2,9,1.1111111111111112
0,88,1,0,0,0,0,8,0,0,0.016129032258064516,0.011363636363636364,0.0,0.2840909090909091,4,28,1.5
0,88,2,0,0,0,0,12,0,0,0.028985507246376812,0.022727272727272728,0.0,0.19318181818181818,4,8,3.0
0,116,2,0,0,1,0,18,0,0,0.022727272727272728,0.017241379310344827,0.017241379310344827,0.20689655172413793,4,10,3.4
0,150,7,4,0,0,0,24,0,0,0.10185185185185185,0.07333333333333333,0.0,0.20666666666666667,4,11,3.8181818181818183
0,36,1,0,0,0,0,5,0,0,0.03225806451612903,0.027777777777777776,0.0,0.1111111111111111,2,9,1.4444444444444444
0,7,1,0,0,0,0,1,0,0,0.16666666666666666,0.14285714285714285,0.0,0.0,1,7,1.0
0,43,1,0,0,0,0,5,0,0,0.030303030303030304,0.023255813953488372,0.0,0.20930232558139536,2,8,2.0
0,48,1,1,0,0,0,9,0,0,0.05263157894736842,0.041666666666666664,0.0,0.16666666666666666,2,7,2.142857142857143
0,46,3,0,0,0,0,6,0,0,0.08333333333333333,0.06521739130434782,0.0,0.15217391304347827,1,10,1.6
0,22,1,0,0,0,0,3,0,0,0.05263157894736842,0.045454545454545456,0.0,0.09090909090909091,2,7,1.2857142857142856
0,99,1,0,0,0,0,15,0,0,0.013157894736842105,0.010101010101010102,0.0,0.2222222222222222,4,7,4.142857142857142
0,55,2,0,0,0,0,9,0,0,0.046511627906976744,0.03636363636363636,0.0,0.18181818181818182,2,9,2.111111111111111
0,43,3,0,0,0,0,7,0,0,0.08823529411764706,0.06976744186046512,0.0,0.13953488372093023,1,9,1.6666666666666665
0,39,1,0,0,0,0,4,0,0,0.03571428571428571,0.02564102564102564,0.1282051282051282,0.1282051282051282,3,10,1.5
0,49,3,0,0,0,0,8,0,0,0.07692307692307693,0.061224489795918366,0.0,0.14285714285714285,2,9,1.7777777777777777
0,19,3,2,0,0,1,3,1,0,2.75,0.5789473684210527,0.05263157894736842,0.15789473684210525,1,6,1.5
0,4,1,0,0,0,0,1,0,0,0.3333333333333333,0.25,0.0,0.0,1,4,1.0
0,29,1,0,0,0,0,5,0,0,0.041666666666666664,0.034482758620689655,0.0,0.13793103448275862,2,8,1.5
0,36,3,1,0,0,0,7,0,0,0.2,0.1388888888888889,0.0,0.16666666666666666,2,6,2.0
0,37,3,0,0,0,0,6,0,0,0.10344827586206896,0.08108108108108109,0.0,0.13513513513513514,2,7,1.7142857142857144
0,123,1,0,0,0,1,20,0,0,0.010309278350515464,0.008130081300813009,0.0,0.2032520325203252,4,9,3.7777777777777777
0,16,2,0,0,0,0,3,0,0,0.5,0.25,0.0,0.25,1,4,1.75
0,39,2,0,0,0,0,7,0,0,0.06451612903225806,0.05128205128205128,0.0,0.15384615384615385,2,8,1.75
0,39,0,0,0,0,0,3,0,1,0.0,0.0,0.0,0.23076923076923078,2,19,1.368421052631579
0,33,1,0,0,0,0,4,0,0,0.034482758620689655,0.030303030303030304,0.0,0.09090909090909091,2,11,1.2727272727272727
0,39,4,0,0,0,0,6,0,0,0.45454545454545453,0.2564102564102564,0.0,0.1794871794871795,2,7,1.8571428571428572
0,107,2,0,0,0,0,10,0,0,0.024390243902439025,0.018691588785046728,0.0,0.21495327102803738,4,13,2.5384615384615383
0,25,3,0,0,0,0,4,0,0,0.2222222222222222,0.16,0.0,0.12,2,10,1.3
0,52,2,2,0,0,0,7,1,0,0.17647058823529413,0.11538461538461539,0.038461538461538464,0.19230769230769232,2,10,1.9
0,35,2,0,0,0,0,1,0,0,0.11538461538461539,0.08571428571428572,0.0,0.17142857142857143,2,9,1.5555555555555554
0,77,1,0,0,1,0,10,0,0,0.01818181818181818,0.012987012987012988,0.03896103896103896,0.23376623376623376,4,11,2.6363636363636367
0,119,3,0,0,0,2,20,0,0,0.034482758620689655,0.025210084033613446,0.0,0.24369747899159663,4,7,5.0
0,47,1,0,0,1,0,6,0,0,0.02702702702702703,0.02127659574468085,0.06382978723404255,0.1276595744680851,2,12,1.5
0,90,4,0,0,0,0,11,0,0,0.05714285714285714,0.044444444444444446,0.0,0.17777777777777778,4,12,2.25
0,57,3,0,0,0,0,5,0,1,0.06976744186046512,0.05263157894736842,0.0,0.19298245614035087,2,13,1.7692307692307692
0,51,2,0,0,0,0,7,0,0,0.046511627906976744,0.0392156862745098,0.0,0.11764705882352941,2,12,1.5
0,37,1,0,0,0,0,3,0,0,0.03333333333333333,0.02702702702702703,0.0,0.16216216216216217,2,8,1.625
0,49,2,0,0,0,1,6,0,0,0.05128205128205128,0.04081632653061224,0.0,0.16326530612244897,1,13,1.6
0,44,1,0,0,0,0,7,0,0,0.02857142857142857,0.022727272727272728,0.0,0.18181818181818182,1,8,2.0
0,34,6,2,0,0,1,8,0,0,0.35,0.20588235294117646,0.0,0.20588235294117646,1,6,2.166666666666667
0,19,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.10526315789473684,1,9,1.2222222222222223
0,21,1,0,0,0,0,3,0,0,0.05555555555555555,0.047619047619047616,0.0,0.09523809523809523,2,11,1.1818181818181819
0,67,7,1,0,0,0,8,0,0,0.42105263157894735,0.23880597014925373,0.0,0.19402985074626866,5,10,2.0
0,57,4,0,0,0,0,10,0,0,0.09090909090909091,0.07017543859649122,0.0,0.15789473684210525,1,9,2.0
0,81,1,0,0,1,1,12,0,0,0.017241379310344827,0.012345679012345678,0.024691358024691357,0.24691358024691357,4,8,3.5
0,96,4,1,0,0,1,16,0,0,0.08955223880597014,0.0625,0.0,0.23958333333333334,4,9,3.5555555555555554
0,54,1,0,1,0,1,10,0,0,0.025,0.018518518518518517,0.018518518518518517,0.2222222222222222,2,8,2.5
0,43,1,0,0,0,1,7,0,0,0.027777777777777776,0.023255813953488372,0.0,0.13953488372093023,2,9,1.6666666666666665
0,10,1,0,0,0,0,1,0,0,0.1111111111111111,0.1,0.0,0.0,2,10,1.0
0,61,1,0,0,0,0,10,0,0,0.02040816326530612,0.01639344262295082,0.0,0.18032786885245902,2,6,2.6666666666666665
0,40,1,0,0,0,0,7,0,0,0.030303030303030304,0.025,0.0,0.15,1,8,1.75
0,16,2,0,0,0,0,3,0,0,0.16666666666666666,0.125,0.0,0.125,2,6,1.3333333333333333
0,126,1,0,0,0,1,20,0,0,0.010416666666666666,0.007936507936507936,0.0,0.23015873015873015,4,9,4.111111111111111
0,17,3,2,0,0,1,4,0,0,0.4,0.23529411764705882,0.0,0.17647058823529413,1,8,1.375
0,62,2,0,0,0,0,10,0,0,0.04081632653061224,0.03225806451612903,0.0,0.1774193548387097,1,8,2.375
0,30,3,1,0,0,0,4,0,0,0.22727272727272727,0.16666666666666666,0.0,0.1,2,8,1.375
0,112,1,0,0,0,0,19,0,0,0.011494252873563218,0.008928571428571428,0.0,0.21428571428571427,4,10,3.4
0,20,3,0,0,0,0,2,0,0,0.3076923076923077,0.2,0.0,0.15,1,9,1.3333333333333333
0,21,1,0,0,0,0,4,0,0,0.058823529411764705,0.047619047619047616,0.0,0.14285714285714285,1,6,1.5
0,10,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.1,1,5,1.2
0,43,2,0,0,0,0,6,0,0,0.05555555555555555,0.046511627906976744,0.0,0.11627906976744186,1,9,1.5555555555555556
0,32,2,1,0,0,0,5,0,0,0.12,0.09375,0.0,0.125,1,11,1.3636363636363638
0,16,1,0,0,0,0,2,0,0,0.07142857142857142,0.0625,0.0,0.0625,1,9,1.1111111111111112
0,24,3,1,0,0,0,2,0,0,0.6,0.25,0.08333333333333333,0.25,2,9,1.4444444444444442
0,54,1,0,0,0,0,10,0,0,0.022727272727272728,0.018518518518518517,0.0,0.16666666666666666,2,8,2.125
0,45,1,0,0,0,0,5,0,0,0.02702702702702703,0.022222222222222223,0.0,0.15555555555555556,2,12,1.4166666666666667
0,33,2,0,0,0,0,6,0,0,0.07692307692307693,0.06060606060606061,0.0,0.15151515151515152,1,8,1.625
0,47,5,1,0,0,0,5,1,0,0.2,0.1276595744680851,0.06382978723404255,0.1702127659574468,2,10,1.8
0,39,3,2,0,0,0,6,1,0,0.18518518518518517,0.1282051282051282,0.02564102564102564,0.15384615384615385,1,10,1.6
0,44,1,0,0,0,0,8,0,0,0.027777777777777776,0.022727272727272728,0.0,0.1590909090909091,1,9,1.7777777777777777
0,35,2,0,0,0,0,4,0,0,0.08333333333333333,0.05714285714285714,0.0,0.2571428571428571,2,6,2.3333333333333335
0,16,4,2,0,0,0,4,0,0,0.8571428571428571,0.375,0.0,0.1875,2,6,1.5
0,24,1,0,0,0,0,2,0,0,0.045454545454545456,0.041666666666666664,0.0,0.041666666666666664,2,13,1.0769230769230769
0,33,2,0,0,0,0,4,0,0,0.08333333333333333,0.06060606060606061,0.0,0.21212121212121213,2,7,1.8571428571428572
0,22,2,0,0,0,0,3,0,0,0.1111111111111111,0.09090909090909091,0.0,0.09090909090909091,1,8,1.25
0,26,2,0,0,0,0,4,0,0,0.10526315789473684,0.07692307692307693,0.0,0.19230769230769232,2,8,1.5
0,42,1,0,0,0,0,3,0,0,0.02857142857142857,0.023809523809523808,0.0,0.14285714285714285,2,10,1.5555555555555554
0,20,1,0,0,0,0,2,0,0,0.05555555555555555,0.05,0.0,0.05,2,11,1.0909090909090908
0,12,0,0,0,0,1,3,0,0,0.0,0.0,0.0,0.16666666666666666,1,5,1.4
0,27,3,0,0,0,0,4,0,0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,1,8,1.375
0,40,2,1,0,0,0,3,1,0,0.10714285714285714,0.075,0.075,0.15,1,15,1.3333333333333335
0,46,4,0,0,0,0,5,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,1,9,2.0
0,40,1,0,0,0,0,5,0,0,0.03225806451612903,0.025,0.05,0.15,1,10,1.6
0,20,2,1,0,0,0,3,0,0,0.8,0.4,0.0,0.1,1,9,1.2222222222222223
0,48,2,0,0,0,0,8,0,0,0.05128205128205128,0.041666666666666664,0.0,0.14583333333333334,1,9,1.7777777777777777
0,27,2,0,0,0,0,3,0,0,0.09523809523809523,0.07407407407407407,0.0,0.14814814814814814,1,10,1.3
0,32,1,0,0,0,0,6,0,0,0.038461538461538464,0.03125,0.0,0.15625,2,8,1.625
0,7,1,0,0,0,0,1,0,0,0.16666666666666666,0.14285714285714285,0.0,0.0,2,7,1.0
0,34,4,0,0,0,0,5,0,0,0.15384615384615385,0.11764705882352941,0.0,0.11764705882352941,2,10,1.4
0,77,7,0,0,0,0,8,0,0,0.12280701754385964,0.09090909090909091,0.0,0.16883116883116883,4,12,2.0
0,32,2,1,0,1,0,5,0,0,0.21052631578947367,0.125,0.125,0.15625,2,9,1.5555555555555556
0,39,1,0,0,0,0,6,0,0,0.030303030303030304,0.02564102564102564,0.0,0.1282051282051282,1,12,1.4166666666666667
0,48,3,0,0,0,0,5,0,0,0.07692307692307693,0.0625,0.0,0.125,1,13,1.3846153846153846
0,52,1,0,0,0,0,6,0,0,0.022727272727272728,0.019230769230769232,0.0,0.1346153846153846,2,11,1.6
0,33,1,0,0,0,0,5,0,0,0.03571428571428571,0.030303030303030304,0.0,0.12121212121212122,2,10,1.4
0,28,2,0,0,0,1,2,0,0,0.1111111111111111,0.07142857142857142,0.0,0.2857142857142857,2,9,1.7777777777777777
0,21,3,0,0,0,0,3,0,0,0.1875,0.14285714285714285,0.0,0.09523809523809523,1,7,1.2857142857142856
0,46,4,1,0,0,0,8,0,0,0.2962962962962963,0.17391304347826086,0.0,0.2391304347826087,1,5,3.0
0,7,1,0,0,0,0,1,0,0,0.16666666666666666,0.14285714285714285,0.0,0.0,1,7,1.0
0,20,1,0,0,0,0,2,0,0,0.05555555555555555,0.05,0.0,0.05,1,11,1.0909090909090908
0,34,1,0,0,0,0,4,0,0,0.03571428571428571,0.029411764705882353,0.0,0.14705882352941177,2,9,1.4444444444444444
0,9,1,1,0,0,0,2,0,0,0.6,0.3333333333333333,0.0,0.1111111111111111,1,5,1.2
0,38,3,1,0,0,0,1,0,0,0.15384615384615385,0.10526315789473684,0.0,0.21052631578947367,2,8,1.875
0,22,1,1,0,0,0,4,0,0,0.11764705882352941,0.09090909090909091,0.0,0.13636363636363635,1,9,1.3333333333333333
0,47,1,0,0,0,0,3,0,0,0.02631578947368421,0.02127659574468085,0.0,0.1702127659574468,1,11,1.6363636363636362
0,31,1,0,0,0,0,5,0,0,0.038461538461538464,0.03225806451612903,0.0,0.12903225806451613,2,8,1.5
0,31,2,0,0,0,0,4,1,0,0.09090909090909091,0.06451612903225806,0.06451612903225806,0.16129032258064516,2,8,1.625
0,18,1,0,0,0,1,3,0,0,0.07692307692307693,0.05555555555555555,0.0,0.2222222222222222,2,6,1.5
0,38,5,0,0,0,0,4,0,0,0.2,0.13157894736842105,0.0,0.21052631578947367,2,8,2.0
0,33,2,0,0,0,0,4,0,0,0.08333333333333333,0.06060606060606061,0.0,0.21212121212121213,1,8,1.75
0,24,4,0,0,0,0,5,0,0,0.25,0.16666666666666666,0.0,0.16666666666666666,2,6,1.6666666666666665
0,16,1,0,0,0,0,3,0,0,0.07692307692307693,0.0625,0.0,0.125,1,6,1.3333333333333333
0,37,5,0,0,0,0,4,0,0,0.38095238095238093,0.21621621621621623,0.0,0.21621621621621623,2,7,2.142857142857143
0,30,6,2,0,0,1,6,0,0,0.3888888888888889,0.23333333333333334,0.0,0.16666666666666666,1,10,1.5
0,29,1,0,0,0,0,5,0,0,0.041666666666666664,0.034482758620689655,0.0,0.13793103448275862,1,8,1.5
0,37,2,0,0,0,0,7,0,0,0.06896551724137931,0.05405405405405406,0.0,0.16216216216216217,2,7,1.8571428571428572
0,22,4,0,0,0,0,3,0,0,0.2857142857142857,0.18181818181818182,0.0,0.18181818181818182,2,9,1.3333333333333333
0,28,4,0,0,0,0,3,0,0,0.4117647058823529,0.25,0.0,0.14285714285714285,2,10,1.4
0,78,2,0,0,0,0,11,0,0,0.12,0.07692307692307693,0.02564102564102564,0.2564102564102564,4,7,3.857142857142857
0,35,1,0,0,0,1,4,0,0,0.037037037037037035,0.02857142857142857,0.0,0.2,2,14,1.2857142857142856
0,33,2,0,0,0,0,5,0,0,0.07407407407407407,0.06060606060606061,0.0,0.12121212121212122,2,10,1.4
0,28,4,0,0,0,0,3,0,0,0.5,0.25,0.0,0.25,2,7,2.0
0,28,2,0,0,0,0,4,0,0,0.08695652173913043,0.07142857142857142,0.0,0.10714285714285714,2,8,1.375
0,45,4,0,0,0,0,6,0,0,0.1111111111111111,0.08888888888888889,0.0,0.1111111111111111,2,9,1.5555555555555556
0,45,5,1,0,0,0,7,0,0,0.37037037037037035,0.2222222222222222,0.0,0.17777777777777778,1,8,1.875
0,28,1,1,0,0,0,3,0,0,0.1,0.07142857142857142,0.0,0.21428571428571427,1,7,1.7142857142857142
0,8,1,0,0,0,0,1,0,0,0.14285714285714285,0.125,0.0,0.0,1,8,1.0
0,52,6,0,0,0,0,6,0,0,0.25,0.17307692307692307,0.0,0.1346153846153846,2,11,1.6363636363636362
0,16,1,0,0,0,0,2,0,0,0.07142857142857142,0.0625,0.0,0.0625,1,9,1.1111111111111112
0,28,0,0,0,0,0,4,0,0,0.0,0.0,0.21428571428571427,0.17857142857142858,3,8,1.5714285714285714
0,24,1,0,0,0,0,5,0,0,0.05263157894736842,0.041666666666666664,0.0,0.16666666666666666,1,5,1.8
0,20,1,0,0,0,0,4,0,0,0.0625,0.05,0.0,0.15,1,7,1.4285714285714286
0,11,1,0,0,0,0,2,0,0,0.1111111111111111,0.09090909090909091,0.0,0.09090909090909091,1,8,1.125
0,22,1,1,0,0,0,4,0,0,0.1875,0.13636363636363635,0.0,0.13636363636363635,2,7,1.4285714285714286
0,18,1,0,0,0,0,2,0,0,0.0625,0.05555555555555555,0.0,0.05555555555555555,1,9,1.1111111111111112
0,50,1,0,0,0,0,7,0,0,0.023255813953488372,0.02,0.0,0.12,1,10,1.6
0,29,1,0,0,0,0,4,0,0,0.047619047619047616,0.034482758620689655,0.06896551724137931,0.1724137931034483,1,9,1.5555555555555556
0,12,1,0,0,0,0,2,0,0,0.1,0.08333333333333333,0.0,0.08333333333333333,1,6,1.1666666666666667
0,40,2,0,0,0,0,7,0,0,0.0625,0.05,0.0,0.15,2,10,1.6
0,37,3,0,0,0,0,4,0,0,0.10344827586206896,0.08108108108108109,0.0,0.13513513513513514,2,10,1.5
0,48,3,0,0,0,1,11,0,0,0.09090909090909091,0.0625,0.0,0.25,1,10,2.1
0,37,2,0,0,0,0,8,0,0,0.07142857142857142,0.05405405405405406,0.0,0.1891891891891892,1,6,2.166666666666667
0,15,2,0,0,0,0,2,0,0,0.16666666666666666,0.13333333333333333,0.0,0.06666666666666667,2,7,1.1428571428571428
0,27,2,0,0,0,0,2,0,0,0.09523809523809523,0.07407407407407407,0.0,0.14814814814814814,2,10,1.2
0,17,3,1,0,0,0,3,0,0,0.5,0.29411764705882354,0.0,0.11764705882352941,2,8,1.25
0,38,4,1,0,0,0,6,0,0,0.17857142857142858,0.13157894736842105,0.0,0.13157894736842105,2,8,1.625
0,46,4,1,0,0,0,8,0,0,0.2962962962962963,0.17391304347826086,0.0,0.2391304347826087,1,5,3.0
0,46,1,0,0,1,0,6,0,0,0.02702702702702703,0.021739130434782608,0.043478260869565216,0.13043478260869565,2,8,1.75
0,33,1,0,0,0,0,6,0,0,0.037037037037037035,0.030303030303030304,0.0,0.15151515151515152,1,8,1.625
0,35,1,0,0,0,0,4,0,0,0.03571428571428571,0.02857142857142857,0.0,0.17142857142857143,1,9,1.4444444444444442
0,32,1,0,0,0,0,5,0,0,0.037037037037037035,0.03125,0.0,0.125,1,10,1.4
0,38,1,0,0,0,1,6,0,0,0.03125,0.02631578947368421,0.0,0.13157894736842105,1,10,1.5
0,30,1,0,0,0,0,3,0,0,0.04,0.03333333333333333,0.0,0.13333333333333333,2,8,1.4285714285714286
0,40,1,0,0,0,0,5,0,0,0.02857142857142857,0.025,0.0,0.1,1,10,1.4
0,34,1,0,0,0,0,3,0,0,0.037037037037037035,0.029411764705882353,0.0,0.17647058823529413,2,8,1.7142857142857142
0,13,1,0,0,0,0,2,0,0,0.09090909090909091,0.07692307692307693,0.0,0.07692307692307693,2,8,1.125
0,24,1,0,0,0,0,3,0,0,0.047619047619047616,0.041666666666666664,0.0,0.08333333333333333,1,9,1.2222222222222223
0,38,2,0,0,0,0,6,0,0,0.06451612903225806,0.05263157894736842,0.0,0.13157894736842105,2,9,1.5555555555555556
0,40,1,0,0,0,0,6,0,0,0.029411764705882353,0.025,0.0,0.125,1,8,1.625
0,27,2,0,0,0,0,4,0,0,0.1111111111111111,0.07407407407407407,0.0,0.25925925925925924,2,5,2.4
0,41,2,0,0,0,0,7,0,0,0.06060606060606061,0.04878048780487805,0.0,0.14634146341463414,1,8,1.75
0,31,1,0,0,0,0,6,0,0,0.04,0.03225806451612903,0.0,0.16129032258064516,1,7,1.7142857142857144
0,39,2,1,0,0,0,6,1,0,0.16666666666666666,0.10256410256410256,0.05128205128205128,0.23076923076923078,2,8,2.0
0,42,2,0,0,0,0,7,0,0,0.058823529411764705,0.047619047619047616,0.0,0.14285714285714285,2,11,1.5454545454545454
0,44,1,0,0,0,0,7,0,0,0.02702702702702703,0.022727272727272728,0.0,0.13636363636363635,2,11,1.5454545454545454
0,38,3,0,0,0,0,6,0,0,0.1,0.07894736842105263,0.0,0.13157894736842105,2,9,1.5555555555555556
0,25,1,0,0,0,1,4,0,0,0.07142857142857142,0.04,0.16,0.24,2,6,1.6666666666666665
0,26,1,1,0,0,1,5,0,0,0.047619047619047616,0.038461538461538464,0.0,0.15384615384615385,1,8,1.5
0,20,2,1,0,0,0,4,0,0,0.3076923076923077,0.2,0.0,0.15,1,7,1.4285714285714286
0,37,1,0,0,0,0,6,0,0,0.03225806451612903,0.02702702702702703,0.0,0.13513513513513514,2,8,1.625
0,30,3,0,0,0,0,6,0,0,0.13636363636363635,0.1,0.0,0.16666666666666666,2,6,1.8333333333333335
0,37,2,0,0,0,0,5,0,0,0.10714285714285714,0.08108108108108109,0.0,0.16216216216216217,2,11,1.4545454545454546
0,31,1,1,0,0,0,5,0,0,0.045454545454545456,0.03225806451612903,0.0,0.25806451612903225,1,8,1.875
0,24,1,0,0,0,0,2,0,0,0.05,0.041666666666666664,0.0,0.125,1,10,1.2
0,41,2,0,0,0,0,3,0,0,0.09375,0.07317073170731707,0.0,0.14634146341463414,2,10,1.5
0,5,1,0,0,0,0,0,0,0,0.3333333333333333,0.2,0.0,0.2,1,5,1.0
0,22,2,0,0,0,0,5,0,0,0.125,0.09090909090909091,0.0,0.18181818181818182,1,6,1.6666666666666665
0,40,1,0,0,0,0,8,0,0,0.03125,0.025,0.0,0.175,2,6,2.166666666666667
0,29,2,0,0,0,0,4,0,0,0.08333333333333333,0.06896551724137931,0.0,0.10344827586206896,2,11,1.2727272727272727
0,48,3,0,0,0,0,9,0,0,0.08108108108108109,0.0625,0.0,0.16666666666666666,2,8,2.0
0,34,2,0,0,0,0,7,0,0,0.07692307692307693,0.058823529411764705,0.0,0.17647058823529413,2,8,1.75
0,41,2,0,0,0,0,5,0,0,0.06896551724137931,0.04878048780487805,0.0,0.24390243902439024,3,7,2.0
0,19,2,0,0,0,0,3,0,0,0.15384615384615385,0.10526315789473684,0.0,0.21052631578947367,1,7,1.4285714285714286
0,17,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.11764705882352941,1,10,1.2
0,30,1,0,0,0,0,5,0,0,0.04,0.03333333333333333,0.0,0.13333333333333333,1,7,1.5714285714285714
0,46,1,0,0,0,0,4,0,0,0.02631578947368421,0.021739130434782608,0.0,0.15217391304347827,1,11,1.5454545454545454
0,31,1,0,0,0,0,5,0,0,0.041666666666666664,0.03225806451612903,0.0,0.1935483870967742,1,6,1.8333333333333335
0,29,3,1,0,0,0,6,0,0,0.2631578947368421,0.1724137931034483,0.0,0.1724137931034483,2,7,1.7142857142857144
0,30,1,0,0,0,0,4,0,0,0.038461538461538464,0.03333333333333333,0.0,0.1,1,9,1.3333333333333333
0,11,1,0,0,0,0,2,0,0,0.1111111111111111,0.09090909090909091,0.0,0.09090909090909091,1,6,1.1666666666666667
0,34,2,1,0,0,0,5,0,0,0.15384615384615385,0.11764705882352941,0.0,0.11764705882352941,2,11,1.3636363636363638
0,53,2,0,0,0,0,8,0,0,0.047619047619047616,0.03773584905660377,0.0,0.16981132075471697,2,9,2.0
0,15,2,0,0,0,0,3,0,0,0.18181818181818182,0.13333333333333333,0.0,0.13333333333333333,1,6,1.3333333333333333
0,39,2,0,0,0,0,7,0,0,0.06451612903225806,0.05128205128205128,0.0,0.15384615384615385,1,6,2.0
0,33,2,0,0,0,0,5,0,0,0.07407407407407407,0.06060606060606061,0.0,0.12121212121212122,2,8,1.5
0,28,1,0,0,0,0,5,0,0,0.043478260869565216,0.03571428571428571,0.0,0.14285714285714285,2,11,1.3636363636363638
0,23,1,0,0,0,0,2,0,0,0.047619047619047616,0.043478260869565216,0.0,0.043478260869565216,1,14,1.0714285714285714
